Date,Open,High,Low,Close,Volume
2020-07-07,56.892,57.2821,56.4925,56.4925,51600.0
2020-07-08,56.8548,56.9384,56.3717,56.9384,23800.0
2020-07-09,57.0685,57.2821,56.2974,57.0871,48700.0
2020-07-10,57.0406,57.3658,56.604,57.3658,19800.0
2020-07-13,57.7281,58.0161,56.1766,56.1859,137800.0
2020-07-14,55.8887,56.8641,55.3777,56.8548,53600.0
2020-07-15,57.2636,57.4587,56.7805,57.4494,62700.0
2020-07-16,57.1242,57.1242,56.5111,57.1056,43400.0
2020-07-17,57.3658,57.6631,56.9477,57.5702,69200.0
2020-07-20,57.7095,58.5735,57.3751,58.4806,81700.0
2020-07-21,58.8336,58.8336,57.9696,58.1275,28800.0
2020-07-22,58.397,58.5177,58.0625,58.4155,44500.0
2020-07-23,58.4713,58.6849,57.2357,57.4772,61900.0
2020-07-24,56.8827,57.1428,56.5575,56.8734,61600.0
2020-07-27,57.0685,57.9417,56.9477,57.8303,64700.0
2020-07-28,57.886,57.886,57.1893,57.2822,20900.0
2020-07-29,57.6631,58.109,57.533,58.0068,33600.0
2020-07-30,57.4122,58.2112,57.3193,58.1461,20500.0
2020-07-31,58.5735,58.5735,57.3193,58.2019,26300.0
2020-08-03,58.6106,58.9358,58.4991,58.8615,33800.0
2020-08-04,58.75,59.2423,58.75,59.2423,39700.0
2020-08-05,59.4653,59.4653,59.0751,59.2423,39300.0
2020-08-06,59.0844,59.3352,58.7964,59.3352,52800.0
2020-08-07,59.3724,59.3724,58.3877,58.8893,17500.0
2020-08-10,59.0937,59.0937,58.1275,58.7593,46400.0
2020-08-11,58.8615,58.8707,57.8767,57.9882,39300.0
2020-08-12,58.3319,59.1587,58.3319,59.0287,24800.0
2020-08-13,59.1866,59.4096,58.9265,59.0101,44800.0
2020-08-14,58.9729,59.1309,58.8057,58.9544,31700.0
2020-08-17,59.3352,59.679,59.2423,59.679,28100.0
2020-08-18,59.7904,59.9112,59.4096,59.7254,29100.0
2020-08-19,59.6604,59.7254,59.1309,59.1866,18700.0
2020-08-20,58.8893,59.5396,58.8893,59.4467,15500.0
2020-08-21,59.456,59.5118,59.2052,59.5025,33000.0
2020-08-24,59.8741,59.9762,59.4839,59.8741,40100.0
2020-08-25,59.967,60.385,59.8741,60.385,28700.0
2020-08-26,60.4779,61.0632,60.385,60.9703,40300.0
2020-08-27,61.3605,61.3605,60.5615,60.8495,92300.0
2020-08-28,61.0539,61.4627,61.0539,61.4627,25100.0
2020-08-31,61.4626,61.7878,61.1932,61.6856,44800.0
2020-09-01,61.9736,62.4567,61.7785,62.4567,52200.0
2020-09-02,63.0048,63.4971,62.4474,63.3578,373800.0
2020-09-03,62.7168,62.8469,60.1899,60.7102,98600.0
2020-09-04,60.5708,60.9052,58.4341,60.0041,94000.0
2020-09-08,58.4062,58.9172,57.7188,57.8024,68300.0
2020-09-09,58.6385,59.3167,58.0346,59.0194,40500.0
2020-09-10,59.3445,59.6697,57.8488,58.0997,40900.0
2020-09-11,58.5642,58.6292,57.1707,57.886,97900.0
2020-09-14,58.7686,59.2795,58.7593,59.1494,15700.0
2020-09-15,59.7626,60.0227,59.6047,59.8276,23700.0
2020-09-16,60.0599,60.2271,59.3445,59.3445,28500.0
2020-09-17,58.2019,58.7871,57.7838,58.6385,22900.0
2020-09-18,58.7221,58.88,57.4494,58.0718,16300.0
2020-09-21,57.2171,57.9139,56.8084,57.8303,22600.0
2020-09-22,58.0368,58.7809,57.6647,58.6228,14000.0
2020-09-23,58.6972,58.8182,57.367,57.4042,19900.0
2020-09-24,57.06,58.0647,56.8275,57.4693,14300.0
2020-09-25,57.5903,58.7903,57.3112,58.7251,33800.0
2020-09-28,59.3484,59.86,59.3205,59.8042,17900.0
2020-09-29,59.9623,60.0554,59.5437,59.6461,52700.0
2020-09-30,59.7763,60.474,59.6368,59.9809,20500.0
2020-10-01,60.6321,60.846,60.2972,60.846,37400.0
2020-10-02,59.4972,60.2321,59.2926,59.4042,32500.0
2020-10-05,59.7577,60.6135,59.7577,60.5856,26600.0
2020-10-06,60.66,61.0879,59.6926,59.8042,20100.0
2020-10-07,60.4274,61.0786,60.4274,61.0042,20700.0
2020-10-08,61.3577,61.4879,61.246,61.4879,128600.0
2020-10-09,61.9251,62.353,61.7949,62.2507,48000.0
2020-10-12,62.8832,63.8879,62.7437,63.4321,47400.0
2020-10-13,63.7111,63.7855,63.2553,63.4972,43800.0
2020-10-14,63.767,63.767,62.8181,63.0414,13000.0
2020-10-15,61.9716,62.6786,61.9065,62.5763,16200.0
2020-10-16,63.06,63.2181,62.6135,62.6414,23500.0
2020-10-19,62.9577,63.0135,61.5809,61.6832,22600.0
